RaceID,Season,SeriesName,DateTime,Track,DriverID,StartPosition,FinishPosition,Laps,Points,Top10
1012,2025,NASCAR Cup,2025-04-06 15:00:00,Darlington Raceway,80000290,16.6,8.4,351.4,45.0,1
1012,2025,NASCAR Cup,2025-04-06 15:00:00,Darlington Raceway,80000312,35.5,17.7,351.4,26.0,0
1012,2025,NASCAR Cup,2025-04-06 15:00:00,Darlington Raceway,80000313,40.2,20.1,351.4,23.7,0
1012,2025,NASCAR Cup,2025-04-06 15:00:00,Darlington Raceway,80000286,10.6,7.0,351.4,50.9,1
1012,2025,NASCAR Cup,2025-04-06 15:00:00,Darlington Raceway,80000285,17.7,11.2,351.4,34.3,0
1012,2025,NASCAR Cup,2025-04-06 15:00:00,Darlington Raceway,80000297,34.3,18.9,351.4,28.4,0
1012,2025,NASCAR Cup,2025-04-06 15:00:00,Darlington Raceway,80001068,42.6,23.7,351.4,20.1,0
1012,2025,NASCAR Cup,2025-04-06 15:00:00,Darlington Raceway,80000674,13.0,10.6,351.4,37.9,0
1012,2025,NASCAR Cup,2025-04-06 15:00:00,Darlington Raceway,80000284,21.3,15.4,351.4,39.0,0
1012,2025,NASCAR Cup,2025-04-06 15:00:00,Darlington Raceway,80000585,18.9,14.2,351.4,31.9,0
1012,2025,NASCAR Cup,2025-04-06 15:00:00,Darlington Raceway,80000268,11.2,11.8,351.4,31.9,0
1012,2025,NASCAR Cup,2025-04-06 15:00:00,Darlington Raceway,80000523,30.8,22.5,351.4,21.3,0
1012,2025,NASCAR Cup,2025-04-06 15:00:00,Darlington Raceway,80000361,36.7,26.0,351.4,17.7,0
1012,2025,NASCAR Cup,2025-04-06 15:00:00,Darlington Raceway,80000262,26.0,21.3,351.4,23.7,0
1012,2025,NASCAR Cup,2025-04-06 15:00:00,Darlington Raceway,80000491,8.4,13.0,351.4,34.3,0
1012,2025,NASCAR Cup,2025-04-06 15:00:00,Darlington Raceway,80000537,14.2,16.6,351.4,27.2,0
1012,2025,NASCAR Cup,2025-04-06 15:00:00,Darlington Raceway,80000351,41.4,31.9,351.4,11.8,0
1012,2025,NASCAR Cup,2025-04-06 15:00:00,Darlington Raceway,80000270,33.1,29.6,351.4,14.2,0
1012,2025,NASCAR Cup,2025-04-06 15:00:00,Darlington Raceway,80000269,27.2,27.2,351.4,16.6,0
1012,2025,NASCAR Cup,2025-04-06 15:00:00,Darlington Raceway,80000397,43.8,36.7,350.2,0.0,0
1012,2025,NASCAR Cup,2025-04-06 15:00:00,Darlington Raceway,80000402,24.8,28.4,351.4,15.4,0
1012,2025,NASCAR Cup,2025-04-06 15:00:00,Darlington Raceway,80000385,31.9,35.5,351.4,9.8,0
1012,2025,NASCAR Cup,2025-04-06 15:00:00,Darlington Raceway,80000583,37.9,40.2,349.0,4.2,0
1012,2025,NASCAR Cup,2025-04-06 15:00:00,Darlington Raceway,80000319,7.0,24.8,351.4,29.6,0
1012,2025,NASCAR Cup,2025-04-06 15:00:00,Darlington Raceway,80000365,39.0,41.4,331.2,4.2,0
1012,2025,NASCAR Cup,2025-04-06 15:00:00,Darlington Raceway,80000342,45.0,45.0,35.5,1.4,0
1012,2025,NASCAR Cup,2025-04-06 15:00:00,Darlington Raceway,80000261,23.7,39.0,349.0,10.6,0
1012,2025,NASCAR Cup,2025-04-06 15:00:00,Darlington Raceway,80000296,11.8,34.3,351.4,11.2,0
1012,2025,NASCAR Cup,2025-04-06 15:00:00,Darlington Raceway,80000458,28.4,42.6,229.5,9.8,0
1012,2025,NASCAR Cup,2025-04-06 15:00:00,Darlington Raceway,80000333,2.8,30.8,351.4,22.5,0
1012,2025,NASCAR Cup,2025-04-06 15:00:00,Darlington Raceway,80000645,15.4,37.9,350.2,7.0,0
1012,2025,NASCAR Cup,2025-04-06 15:00:00,Darlington Raceway,80000529,5.6,33.1,351.4,10.6,0
1012,2025,NASCAR Cup,2025-04-06 15:00:00,Darlington Raceway,80000263,22.5,43.8,144.3,1.4,0
1081,2025,NASCAR Craftsman Truck,2025-04-11 19:30:00,Bristol Motor Speedway,80000632,0.5,0.2,98.8,23.3,1
1081,2025,NASCAR Craftsman Truck,2025-04-11 19:30:00,Bristol Motor Speedway,80000730,1.9,1.4,98.8,11.5,1
1081,2025,NASCAR Craftsman Truck,2025-04-11 19:30:00,Bristol Motor Speedway,80000263,1.7,0.3,98.8,0.0,1
1081,2025,NASCAR Craftsman Truck,2025-04-11 19:30:00,Bristol Motor Speedway,80000392,13.8,2.2,98.8,3.6,1
1081,2025,NASCAR Craftsman Truck,2025-04-11 19:30:00,Bristol Motor Speedway,80000736,3.4,1.2,98.8,14.6,1
1081,2025,NASCAR Craftsman Truck,2025-04-11 19:30:00,Bristol Motor Speedway,80000691,0.6,0.5,98.8,16.2,1
1081,2025,NASCAR Craftsman Truck,2025-04-11 19:30:00,Bristol Motor Speedway,80000375,3.7,1.9,98.8,3.9,1
1081,2025,NASCAR Craftsman Truck,2025-04-11 19:30:00,Bristol Motor Speedway,80001104,11.5,2.3,98.8,0.0,1
1081,2025,NASCAR Craftsman Truck,2025-04-11 19:30:00,Bristol Motor Speedway,80000699,3.0,1.7,98.8,10.3,1
1081,2025,NASCAR Craftsman Truck,2025-04-11 19:30:00,Bristol Motor Speedway,80000770,1.4,0.9,98.8,15.0,1
1081,2025,NASCAR Craftsman Truck,2025-04-11 19:30:00,Bristol Motor Speedway,80000393,0.9,0.8,98.8,17.0,1
1081,2025,NASCAR Craftsman Truck,2025-04-11 19:30:00,Bristol Motor Speedway,80000379,10.7,2.5,98.8,11.5,1
1081,2025,NASCAR Craftsman Truck,2025-04-11 19:30:00,Bristol Motor Speedway,80000617,0.3,0.6,98.8,18.2,1
1081,2025,NASCAR Craftsman Truck,2025-04-11 19:30:00,Bristol Motor Speedway,80001106,2.2,1.6,98.8,10.7,1
1081,2025,NASCAR Craftsman Truck,2025-04-11 19:30:00,Bristol Motor Speedway,80000731,0.8,1.1,98.8,13.8,1
1081,2025,NASCAR Craftsman Truck,2025-04-11 19:30:00,Bristol Motor Speedway,80001098,12.2,3.3,97.2,0.0,1
1081,2025,NASCAR Craftsman Truck,2025-04-11 19:30:00,Bristol Motor Speedway,80001089,2.5,2.7,98.8,3.1,1
1081,2025,NASCAR Craftsman Truck,2025-04-11 19:30:00,Bristol Motor Speedway,80000659,2.7,2.8,98.8,3.9,1
1081,2025,NASCAR Craftsman Truck,2025-04-11 19:30:00,Bristol Motor Speedway,80001064,11.1,3.9,89.7,1.9,1
1081,2025,NASCAR Craftsman Truck,2025-04-11 19:30:00,Bristol Motor Speedway,80000568,3.1,3.6,93.6,3.7,1
1081,2025,NASCAR Craftsman Truck,2025-04-11 19:30:00,Bristol Motor Speedway,80000388,0.2,2.0,98.8,11.8,1
1081,2025,NASCAR Craftsman Truck,2025-04-11 19:30:00,Bristol Motor Speedway,80000742,3.9,3.7,92.4,2.0,1
1081,2025,NASCAR Craftsman Truck,2025-04-11 19:30:00,Bristol Motor Speedway,80001091,3.3,3.4,96.0,2.3,1
1081,2025,NASCAR Craftsman Truck,2025-04-11 19:30:00,Bristol Motor Speedway,80000515,2.3,3.1,98.4,2.7,1
1081,2025,NASCAR Craftsman Truck,2025-04-11 19:30:00,Bristol Motor Speedway,80001093,11.8,11.1,61.2,1.4,0
1081,2025,NASCAR Craftsman Truck,2025-04-11 19:30:00,Bristol Motor Speedway,80001092,1.6,3.0,98.8,2.8,1
1081,2025,NASCAR Craftsman Truck,2025-04-11 19:30:00,Bristol Motor Speedway,80000732,3.6,10.3,87.7,1.7,0
1081,2025,NASCAR Craftsman Truck,2025-04-11 19:30:00,Bristol Motor Speedway,80001080,13.0,12.2,30.0,0.9,0
1081,2025,NASCAR Craftsman Truck,2025-04-11 19:30:00,Bristol Motor Speedway,80000527,10.3,11.5,42.3,0.0,0
1081,2025,NASCAR Craftsman Truck,2025-04-11 19:30:00,Bristol Motor Speedway,80000465,13.4,13.4,13.8,0.5,0
1081,2025,NASCAR Craftsman Truck,2025-04-11 19:30:00,Bristol Motor Speedway,80000752,12.6,13.8,0.6,0.3,0
1081,2025,NASCAR Craftsman Truck,2025-04-11 19:30:00,Bristol Motor Speedway,80000404,2.8,11.8,30.4,1.1,0
1081,2025,NASCAR Craftsman Truck,2025-04-11 19:30:00,Bristol Motor Speedway,80000511,1.1,10.7,79.4,1.6,0
1081,2025,NASCAR Craftsman Truck,2025-04-11 19:30:00,Bristol Motor Speedway,80000315,2.0,12.6,20.9,0.0,0
1081,2025,NASCAR Craftsman Truck,2025-04-11 19:30:00,Bristol Motor Speedway,80000540,1.2,13.0,20.5,0.6,0
1051,2025,NASCAR O’Reilly Auto Parts,2025-04-12 17:00:00,Bristol Motor Speedway,80000263,1.6,1.6,373.8,0.0,1
1051,2025,NASCAR O’Reilly Auto Parts,2025-04-12 17:00:00,Bristol Motor Speedway,80000315,17.4,7.8,373.8,46.1,1
1051,2025,NASCAR O’Reilly Auto Parts,2025-04-12 17:00:00,Bristol Motor Speedway,80000584,27.4,11.2,373.8,34.9,0
1051,2025,NASCAR O’Reilly Auto Parts,2025-04-12 17:00:00,Bristol Motor Speedway,80001065,16.2,9.3,373.8,48.6,1
1051,2025,NASCAR O’Reilly Auto Parts,2025-04-12 17:00:00,Bristol Motor Speedway,80000750,12.4,6.2,373.8,59.8,1
1051,2025,NASCAR O’Reilly Auto Parts,2025-04-12 17:00:00,Bristol Motor Speedway,80000322,6.2,4.7,373.8,61.1,1
1051,2025,NASCAR O’Reilly Auto Parts,2025-04-12 17:00:00,Bristol Motor Speedway,80000691,19.9,12.4,373.8,0.0,0
1051,2025,NASCAR O’Reilly Auto Parts,2025-04-12 17:00:00,Bristol Motor Speedway,80000623,36.1,18.7,372.6,27.4,0
1051,2025,NASCAR O’Reilly Auto Parts,2025-04-12 17:00:00,Bristol Motor Speedway,80001079,4.7,3.1,373.8,54.8,1
1051,2025,NASCAR O’Reilly Auto Parts,2025-04-12 17:00:00,Bristol Motor Speedway,80000498,32.4,17.4,372.6,28.7,0
1051,2025,NASCAR O’Reilly Auto Parts,2025-04-12 17:00:00,Bristol Motor Speedway,80000721,21.2,12.5,373.8,33.6,0
1051,2025,NASCAR O’Reilly Auto Parts,2025-04-12 17:00:00,Bristol Motor Speedway,80001051,23.7,16.2,372.6,29.9,0
1051,2025,NASCAR O’Reilly Auto Parts,2025-04-12 17:00:00,Bristol Motor Speedway,80001097,33.6,21.2,371.3,24.9,0
1051,2025,NASCAR O’Reilly Auto Parts,2025-04-12 17:00:00,Bristol Motor Speedway,80000327,7.8,10.9,373.8,48.6,0
1051,2025,NASCAR O’Reilly Auto Parts,2025-04-12 17:00:00,Bristol Motor Speedway,80000652,9.3,13.7,373.8,46.1,0
1051,2025,NASCAR O’Reilly Auto Parts,2025-04-12 17:00:00,Bristol Motor Speedway,80000339,29.9,24.9,371.3,21.2,0
1051,2025,NASCAR O’Reilly Auto Parts,2025-04-12 17:00:00,Bristol Motor Speedway,80000633,37.4,31.2,370.1,15.0,0
1051,2025,NASCAR O’Reilly Auto Parts,2025-04-12 17:00:00,Bristol Motor Speedway,80000298,31.2,28.7,371.3,17.4,0
1051,2025,NASCAR O’Reilly Auto Parts,2025-04-12 17:00:00,Bristol Motor Speedway,80000308,39.9,33.6,367.6,12.5,0
1051,2025,NASCAR O’Reilly Auto Parts,2025-04-12 17:00:00,Bristol Motor Speedway,80001082,3.1,15.0,373.8,44.9,0
1051,2025,NASCAR O’Reilly Auto Parts,2025-04-12 17:00:00,Bristol Motor Speedway,80001095,41.1,34.9,366.3,11.2,0
1051,2025,NASCAR O’Reilly Auto Parts,2025-04-12 17:00:00,Bristol Motor Speedway,80000345,42.4,36.1,366.3,12.4,0
1051,2025,NASCAR O’Reilly Auto Parts,2025-04-12 17:00:00,Bristol Motor Speedway,80000692,24.9,27.4,371.3,18.7,0
1051,2025,NASCAR O’Reilly Auto Parts,2025-04-12 17:00:00,Bristol Motor Speedway,80000725,10.9,19.9,372.6,31.2,0
1051,2025,NASCAR O’Reilly Auto Parts,2025-04-12 17:00:00,Bristol Motor Speedway,80000708,13.7,23.7,371.3,22.4,0
1051,2025,NASCAR O’Reilly Auto Parts,2025-04-12 17:00:00,Bristol Motor Speedway,80000726,11.2,22.4,371.3,23.7,0
1051,2025,NASCAR O’Reilly Auto Parts,2025-04-12 17:00:00,Bristol Motor Speedway,80001069,44.9,39.9,361.3,7.8,0
1051,2025,NASCAR O’Reilly Auto Parts,2025-04-12 17:00:00,Bristol Motor Speedway,80000634,46.1,41.1,360.1,6.2,0
1051,2025,NASCAR O’Reilly Auto Parts,2025-04-12 17:00:00,Bristol Motor Speedway,80000309,15.0,26.2,371.3,19.9,0
1051,2025,NASCAR O’Reilly Auto Parts,2025-04-12 17:00:00,Bristol Motor Speedway,80000397,22.4,29.9,371.3,16.2,0
1051,2025,NASCAR O’Reilly Auto Parts,2025-04-12 17:00:00,Bristol Motor Speedway,80000668,38.6,38.6,365.1,9.3,0
1051,2025,NASCAR O’Reilly Auto Parts,2025-04-12 17:00:00,Bristol Motor Speedway,80000681,34.9,37.4,366.3,10.9,0
1051,2025,NASCAR O’Reilly Auto Parts,2025-04-12 17:00:00,Bristol Motor Speedway,80000526,43.6,43.6,175.7,3.1,0
1051,2025,NASCAR O’Reilly Auto Parts,2025-04-12 17:00:00,Bristol Motor Speedway,80000741,47.3,47.3,3.1,1.6,0
1051,2025,NASCAR O’Reilly Auto Parts,2025-04-12 17:00:00,Bristol Motor Speedway,80000517,12.5,32.4,368.8,13.7,0
1051,2025,NASCAR O’Reilly Auto Parts,2025-04-12 17:00:00,Bristol Motor Speedway,80000320,28.7,44.9,92.2,1.6,0
1051,2025,NASCAR O’Reilly Auto Parts,2025-04-12 17:00:00,Bristol Motor Speedway,80000514,26.2,46.1,91.0,1.6,0
1051,2025,NASCAR O’Reilly Auto Parts,2025-04-12 17:00:00,Bristol Motor Speedway,80001060,18.7,42.4,262.9,7.8,0
1013,2025,NASCAR Cup,2025-04-13 15:00:00,Bristol Motor Speedway,80000263,3.4,1.1,534.0,64.1,1
1013,2025,NASCAR Cup,2025-04-13 15:00:00,Bristol Motor Speedway,80000338,37.4,8.0,534.0,32.0,1
1013,2025,NASCAR Cup,2025-04-13 15:00:00,Bristol Motor Speedway,80000383,27.8,6.8,534.0,33.1,1
1013,2025,NASCAR Cup,2025-04-13 15:00:00,Bristol Motor Speedway,80000286,5.7,5.7,534.0,41.7,1
1013,2025,NASCAR Cup,2025-04-13 15:00:00,Bristol Motor Speedway,80000529,15.0,4.6,534.0,37.4,1
1013,2025,NASCAR Cup,2025-04-13 15:00:00,Bristol Motor Speedway,80000274,4.6,2.3,534.0,53.4,1
1013,2025,NASCAR Cup,2025-04-13 15:00:00,Bristol Motor Speedway,80000674,6.8,3.4,534.0,42.7,1
1013,2025,NASCAR Cup,2025-04-13 15:00:00,Bristol Motor Speedway,80000269,18.2,10.7,532.9,28.8,0
1013,2025,NASCAR Cup,2025-04-13 15:00:00,Bristol Motor Speedway,80000380,8.0,9.1,534.0,44.9,1
1013,2025,NASCAR Cup,2025-04-13 15:00:00,Bristol Motor Speedway,80000382,28.8,19.2,531.9,21.4,0
1013,2025,NASCAR Cup,2025-04-13 15:00:00,Bristol Motor Speedway,80000262,9.1,10.3,532.9,32.0,0
1013,2025,NASCAR Cup,2025-04-13 15:00:00,Bristol Motor Speedway,80000284,40.6,25.6,530.8,13.9,0
1013,2025,NASCAR Cup,2025-04-13 15:00:00,Bristol Motor Speedway,80000285,21.4,16.0,532.9,23.5,0
1013,2025,NASCAR Cup,2025-04-13 15:00:00,Bristol Motor Speedway,80000385,34.2,22.4,531.9,17.1,0
1013,2025,NASCAR Cup,2025-04-13 15:00:00,Bristol Motor Speedway,80000333,31.0,21.4,531.9,18.2,0
1013,2025,NASCAR Cup,2025-04-13 15:00:00,Bristol Motor Speedway,80000645,10.3,11.7,532.9,41.7,0
1013,2025,NASCAR Cup,2025-04-13 15:00:00,Bristol Motor Speedway,80000268,16.0,15.0,532.9,24.6,0
1013,2025,NASCAR Cup,2025-04-13 15:00:00,Bristol Motor Speedway,80000458,11.7,12.8,532.9,26.7,0
1013,2025,NASCAR Cup,2025-04-13 15:00:00,Bristol Motor Speedway,80000491,22.4,18.2,531.9,21.4,0
1013,2025,NASCAR Cup,2025-04-13 15:00:00,Bristol Motor Speedway,80000523,33.1,24.6,531.9,15.0,0
1013,2025,NASCAR Cup,2025-04-13 15:00:00,Bristol Motor Speedway,80000261,17.1,17.1,531.9,22.4,0
1013,2025,NASCAR Cup,2025-04-13 15:00:00,Bristol Motor Speedway,80000319,23.5,20.3,531.9,19.2,0
1013,2025,NASCAR Cup,2025-04-13 15:00:00,Bristol Motor Speedway,80000402,10.7,13.9,532.9,39.5,0
1013,2025,NASCAR Cup,2025-04-13 15:00:00,Bristol Motor Speedway,80000313,29.9,27.8,530.8,11.7,0
1013,2025,NASCAR Cup,2025-04-13 15:00:00,Bristol Motor Speedway,80000361,35.2,31.0,528.7,9.1,0
1013,2025,NASCAR Cup,2025-04-13 15:00:00,Bristol Motor Speedway,80000290,25.6,26.7,530.8,12.8,0
1013,2025,NASCAR Cup,2025-04-13 15:00:00,Bristol Motor Speedway,80000343,39.5,36.3,527.6,3.4,0
1013,2025,NASCAR Cup,2025-04-13 15:00:00,Bristol Motor Speedway,80000583,26.7,29.9,529.7,10.3,0
1013,2025,NASCAR Cup,2025-04-13 15:00:00,Bristol Motor Speedway,80000585,19.2,28.8,530.8,10.7,0
1013,2025,NASCAR Cup,2025-04-13 15:00:00,Bristol Motor Speedway,80000351,36.3,38.4,526.5,1.1,0
1013,2025,NASCAR Cup,2025-04-13 15:00:00,Bristol Motor Speedway,80000506,41.7,41.7,206.1,0.0,0
1013,2025,NASCAR Cup,2025-04-13 15:00:00,Bristol Motor Speedway,80000537,32.0,37.4,526.5,2.3,0
1013,2025,NASCAR Cup,2025-04-13 15:00:00,Bristol Motor Speedway,80001068,38.4,40.6,222.1,1.1,0
1013,2025,NASCAR Cup,2025-04-13 15:00:00,Bristol Motor Speedway,80000270,2.3,23.5,531.9,19.2,0
1013,2025,NASCAR Cup,2025-04-13 15:00:00,Bristol Motor Speedway,80000312,24.6,35.2,527.6,4.6,0
1013,2025,NASCAR Cup,2025-04-13 15:00:00,Bristol Motor Speedway,80001065,20.3,33.1,528.7,0.0,0
1013,2025,NASCAR Cup,2025-04-13 15:00:00,Bristol Motor Speedway,80000296,13.9,32.0,528.7,8.0,0
1013,2025,NASCAR Cup,2025-04-13 15:00:00,Bristol Motor Speedway,80000297,12.8,34.2,527.6,5.7,0
1013,2025,NASCAR Cup,2025-04-13 15:00:00,Bristol Motor Speedway,80000365,1.1,39.5,366.3,18.2,0
1082,2025,NASCAR Craftsman Truck,2025-04-18 17:00:00,Rockingham Speedway,80000617,10.7,0.4,133.6,26.7,1
1082,2025,NASCAR Craftsman Truck,2025-04-18 17:00:00,Rockingham Speedway,80000730,14.0,1.8,133.6,22.0,1
1082,2025,NASCAR Craftsman Truck,2025-04-18 17:00:00,Rockingham Speedway,80000375,12.7,2.2,133.6,24.0,1
1082,2025,NASCAR Craftsman Truck,2025-04-18 17:00:00,Rockingham Speedway,80000691,10.0,3.6,132.9,28.1,1
1082,2025,NASCAR Craftsman Truck,2025-04-18 17:00:00,Rockingham Speedway,80000388,11.4,1.3,133.6,22.7,1
1082,2025,NASCAR Craftsman Truck,2025-04-18 17:00:00,Rockingham Speedway,80000699,16.0,3.1,133.6,20.0,1
1082,2025,NASCAR Craftsman Truck,2025-04-18 17:00:00,Rockingham Speedway,80000731,0.4,0.9,133.6,34.7,1
1082,2025,NASCAR Craftsman Truck,2025-04-18 17:00:00,Rockingham Speedway,80000404,20.7,10.0,132.3,14.7,1
1082,2025,NASCAR Craftsman Truck,2025-04-18 17:00:00,Rockingham Speedway,80001093,18.7,6.2,132.3,15.4,1
1082,2025,NASCAR Craftsman Truck,2025-04-18 17:00:00,Rockingham Speedway,80000736,3.1,2.7,133.6,32.1,1
1082,2025,NASCAR Craftsman Truck,2025-04-18 17:00:00,Rockingham Speedway,80000315,19.4,11.4,130.9,0.0,0
1082,2025,NASCAR Craftsman Truck,2025-04-18 17:00:00,Rockingham Speedway,80001064,18.0,12.0,130.9,12.7,0
1082,2025,NASCAR Craftsman Truck,2025-04-18 17:00:00,Rockingham Speedway,80001092,6.2,5.4,132.9,16.7,1
1082,2025,NASCAR Craftsman Truck,2025-04-18 17:00:00,Rockingham Speedway,80000770,2.2,4.9,132.9,30.7,1
1082,2025,NASCAR Craftsman Truck,2025-04-18 17:00:00,Rockingham Speedway,80001106,3.6,4.5,132.9,23.4,1
1082,2025,NASCAR Craftsman Truck,2025-04-18 17:00:00,Rockingham Speedway,80001089,16.7,12.7,130.9,12.0,0
1082,2025,NASCAR Craftsman Truck,2025-04-18 17:00:00,Rockingham Speedway,80000742,1.8,4.0,132.9,18.7,1
1082,2025,NASCAR Craftsman Truck,2025-04-18 17:00:00,Rockingham Speedway,80000358,17.4,14.0,130.3,10.7,0
1082,2025,NASCAR Craftsman Truck,2025-04-18 17:00:00,Rockingham Speedway,80001080,20.0,15.4,117.6,6.2,0
1082,2025,NASCAR Craftsman Truck,2025-04-18 17:00:00,Rockingham Speedway,80000632,0.9,5.8,132.9,25.4,1
1082,2025,NASCAR Craftsman Truck,2025-04-18 17:00:00,Rockingham Speedway,80001110,23.4,18.0,87.5,4.5,0
1082,2025,NASCAR Craftsman Truck,2025-04-18 17:00:00,Rockingham Speedway,80000750,4.9,10.7,131.6,0.0,0
1082,2025,NASCAR Craftsman Truck,2025-04-18 17:00:00,Rockingham Speedway,80000379,15.4,16.0,104.2,5.8,0
1082,2025,NASCAR Craftsman Truck,2025-04-18 17:00:00,Rockingham Speedway,80001104,12.0,14.7,129.6,0.0,0
1082,2025,NASCAR Craftsman Truck,2025-04-18 17:00:00,Rockingham Speedway,80000392,14.7,16.7,98.2,6.2,0
1082,2025,NASCAR Craftsman Truck,2025-04-18 17:00:00,Rockingham Speedway,80000752,22.0,22.0,27.4,1.8,0
1082,2025,NASCAR Craftsman Truck,2025-04-18 17:00:00,Rockingham Speedway,80000568,2.7,13.4,130.3,11.4,0
1082,2025,NASCAR Craftsman Truck,2025-04-18 17:00:00,Rockingham Speedway,80000465,22.7,23.4,11.4,0.9,0
1082,2025,NASCAR Craftsman Truck,2025-04-18 17:00:00,Rockingham Speedway,80000732,21.4,22.7,22.7,1.3,0
1082,2025,NASCAR Craftsman Truck,2025-04-18 17:00:00,Rockingham Speedway,80000511,13.4,19.4,78.2,3.6,0
1082,2025,NASCAR Craftsman Truck,2025-04-18 17:00:00,Rockingham Speedway,80001091,5.4,17.4,90.8,5.4,0
1082,2025,NASCAR Craftsman Truck,2025-04-18 17:00:00,Rockingham Speedway,80000659,4.5,18.7,78.2,5.8,0
1082,2025,NASCAR Craftsman Truck,2025-04-18 17:00:00,Rockingham Speedway,80000515,5.8,20.0,78.2,3.1,0
1082,2025,NASCAR Craftsman Truck,2025-04-18 17:00:00,Rockingham Speedway,80000540,4.0,20.7,72.8,10.0,0
1082,2025,NASCAR Craftsman Truck,2025-04-18 17:00:00,Rockingham Speedway,80000393,1.3,21.4,47.4,2.2,0
1052,2025,NASCAR O’Reilly Auto Parts,2025-04-19 16:00:00,Rockingham Speedway,80000517,38.2,5.2,337.2,44.8,1
1052,2025,NASCAR O’Reilly Auto Parts,2025-04-19 16:00:00,Rockingham Speedway,80000320,36.9,6.9,337.2,43.5,1
1052,2025,NASCAR O’Reilly Auto Parts,2025-04-19 16:00:00,Rockingham Speedway,80000750,17.1,1.7,337.2,52.7,1
1052,2025,NASCAR O’Reilly Auto Parts,2025-04-19 16:00:00,Rockingham Speedway,80001051,35.6,11.9,337.2,36.9,0
1052,2025,NASCAR O’Reilly Auto Parts,2025-04-19 16:00:00,Rockingham Speedway,80000498,27.7,12.1,337.2,39.5,0
1052,2025,NASCAR O’Reilly Auto Parts,2025-04-19 16:00:00,Rockingham Speedway,80000309,29.0,10.5,337.2,57.9,0
1052,2025,NASCAR O’Reilly Auto Parts,2025-04-19 16:00:00,Rockingham Speedway,80000708,19.8,8.7,337.2,44.8,1
1052,2025,NASCAR O’Reilly Auto Parts,2025-04-19 16:00:00,Rockingham Speedway,80001079,32.9,21.1,337.2,38.2,0
1052,2025,NASCAR O’Reilly Auto Parts,2025-04-19 16:00:00,Rockingham Speedway,80000623,44.8,19.8,337.2,46.1,0
1052,2025,NASCAR O’Reilly Auto Parts,2025-04-19 16:00:00,Rockingham Speedway,80000564,48.7,25.0,337.2,23.7,0
1052,2025,NASCAR O’Reilly Auto Parts,2025-04-19 16:00:00,Rockingham Speedway,80000721,23.7,14.5,337.2,47.4,0
1052,2025,NASCAR O’Reilly Auto Parts,2025-04-19 16:00:00,Rockingham Speedway,80000397,13.2,10.4,337.2,40.8,0
1052,2025,NASCAR O’Reilly Auto Parts,2025-04-19 16:00:00,Rockingham Speedway,80000726,3.5,3.5,337.2,57.9,1
1052,2025,NASCAR O’Reilly Auto Parts,2025-04-19 16:00:00,Rockingham Speedway,80000339,21.1,13.2,337.2,48.7,0
1052,2025,NASCAR O’Reilly Auto Parts,2025-04-19 16:00:00,Rockingham Speedway,80000327,15.8,23.7,337.2,36.9,0
1052,2025,NASCAR O’Reilly Auto Parts,2025-04-19 16:00:00,Rockingham Speedway,80000692,46.1,26.3,337.2,32.9,0
1052,2025,NASCAR O’Reilly Auto Parts,2025-04-19 16:00:00,Rockingham Speedway,80000506,34.2,22.4,337.2,26.3,0
1052,2025,NASCAR O’Reilly Auto Parts,2025-04-19 16:00:00,Rockingham Speedway,80000345,43.5,29.0,333.2,19.8,0
1052,2025,NASCAR O’Reilly Auto Parts,2025-04-19 16:00:00,Rockingham Speedway,80001084,47.4,31.6,330.6,17.1,0
1052,2025,NASCAR O’Reilly Auto Parts,2025-04-19 16:00:00,Rockingham Speedway,80000315,10.4,15.8,337.2,40.8,0
1052,2025,NASCAR O’Reilly Auto Parts,2025-04-19 16:00:00,Rockingham Speedway,80001065,12.1,48.7,337.2,1.7,0
1052,2025,NASCAR O’Reilly Auto Parts,2025-04-19 16:00:00,Rockingham Speedway,80000279,6.9,18.4,337.2,30.3,0
1052,2025,NASCAR O’Reilly Auto Parts,2025-04-19 16:00:00,Rockingham Speedway,80001082,1.7,17.1,337.2,31.6,0
1052,2025,NASCAR O’Reilly Auto Parts,2025-04-19 16:00:00,Rockingham Speedway,80000668,39.5,36.9,325.3,11.9,0
1052,2025,NASCAR O’Reilly Auto Parts,2025-04-19 16:00:00,Rockingham Speedway,80001081,42.1,39.5,317.4,12.1,0
1052,2025,NASCAR O’Reilly Auto Parts,2025-04-19 16:00:00,Rockingham Speedway,80001069,50.0,44.8,225.2,5.2,0
1052,2025,NASCAR O’Reilly Auto Parts,2025-04-19 16:00:00,Rockingham Speedway,80000322,10.5,27.7,334.5,21.1,0
1052,2025,NASCAR O’Reilly Auto Parts,2025-04-19 16:00:00,Rockingham Speedway,80000584,11.9,30.3,331.9,18.4,0
1052,2025,NASCAR O’Reilly Auto Parts,2025-04-19 16:00:00,Rockingham Speedway,80001095,26.3,38.2,324.0,10.5,0
1052,2025,NASCAR O’Reilly Auto Parts,2025-04-19 16:00:00,Rockingham Speedway,80000298,18.4,35.6,325.3,26.3,0
1052,2025,NASCAR O’Reilly Auto Parts,2025-04-19 16:00:00,Rockingham Speedway,80000681,31.6,42.1,297.6,8.7,0
1052,2025,NASCAR O’Reilly Auto Parts,2025-04-19 16:00:00,Rockingham Speedway,80000652,14.5,34.2,325.3,15.8,0
